,mmsi,FID,source_id,imo,vessel_name,callsign,vessel_type,vessel_type_code,vessel_type_cargo,vessel_class,length,width,flag_country,flag_code,destination,eta,draught,position,longitude,latitude,sog,cog,rot,heading,nav_status,nav_status_code,source,ts_pos_utc,ts_static_utc,dt_pos_utc,dt_static_utc,vessel_type_main,vessel_type_sub,message_type,eeid,dtg,geometry,index_right,PORT_NAME,COUNTRY,enter_time,exit_time,port_status,duration,next_port
1,312438000,53ab1fcb4f81d3632b611b49266ec1f1,114,9135195.0,ZHEN XIN,V3HZ3,Cargo,70,,A,72,12,Belize,312.0,>JP MIZ OFF/EA,10190900,3.6,POINT (133.75911 34.453966666666666),133.7591,34.454,7.5,343.0,0.0,340,Not Defined,15,T-AIS,20211019000818,20211019000818,2021-10-19 00:08:18,2021-10-19 00:08:18,,,1,,2021-10-19T00:08:18,POINT (133.7591 34.454),93.0,MIZUSHIMA,JP,2021-10-19 00:08:18,Docked,In,Docked,None
0,312455000,759fb492e86a0f490f4c57ebf667813f,114,8653047.0,CHANGDA 368,V3QG7,Cargo,70,,A,122,18,Belize,312.0,JP FNB,10141000,4.6,POINT (139.97943666666666 35.670485),139.9794,35.6705,0.0,211.4,0.0,0,Moored,5,T-AIS,20211019003931,20211019003931,2021-10-19 00:39:31,2021-10-19 00:39:31,General Cargo Ship,,3,,2021-10-19T00:39:31,POINT (139.9794 35.6705),151.0,KATSUNAN,JP,2021-10-19 00:39:31,Docked,,Docked,None
0,312615000,654f7056f372e0c4ae5712f935eae3bb,114,9083639.0,PU DUN,V3ZV9,Cargo,70,,A,75,12,Belize,312.0,JP OSA 5,10170300,3.3,POINT (135.3781 34.622616666666666),135.3781,34.6226,0.0,18.9,0.0,95,At Anchor,1,T-AIS,20211019000251,20211019000251,2021-10-19 00:02:51,2021-10-19 00:02:51,General Cargo Ship,,3,,2021-10-19T00:02:51,POINT (135.3781 34.6226),100.0,OSAKA,JP,2021-10-19 00:02:51,Docked,,Docked,None
0,312649000,cd1a307e43df56c76b724a1208d8cbfe,114,9217838.0,XI TAI,V3LU,Cargo,70,,A,75,12,Belize,312.0,JP FKY,10182100,3.0,POINT (133.463315 34.44456666666667),133.4633,34.4446,0.1,0.0,0.0,26,At Anchor,1,T-AIS,20211019000120,20211019000120,2021-10-19 00:01:20,2021-10-19 00:01:20,General Cargo Ship,,3,,2021-10-19T00:01:20,POINT (133.4633 34.4446),102.0,FUKUYAMA,JP,2021-10-19 00:01:20,Docked,,Docked,None
0,312705000,ea67b8dd0e77f39190edbf4f74a724cd,114,9031856.0,JUN FENG,V3FY3,Cargo,70,,A,82,12,Belize,312.0,JP/FUTAJIMA /MN,10151500,4.0,POINT (130.76516666666666 33.880833333333335),130.7652,33.8808,0.0,122.0,0.0,75,Moored,5,T-AIS,20211019000255,20211019000255,2021-10-19 00:02:55,2021-10-19 00:02:55,General Cargo Ship,,3,,2021-10-19T00:02:55,POINT (130.7652 33.8808),162.0,YAWATA,JP,2021-10-19 00:02:55,Docked,,Docked,None
0,312738000,997c4f989be4296d6e62868bcaeebcb0,114,9147057.0,MING  HE,V3TS8,Cargo,70,,A,75,12,Belize,312.0,JP FKY OFF,10201230,3.5,POINT (131.60126666666667 33.25375),131.6013,33.2537,0.0,85.9,0.0,114,Moored,5,T-AIS,20211019001034,20211019001034,2021-10-19 00:10:34,2021-10-19 00:10:34,General Cargo Ship,,3,,2021-10-19T00:10:34,POINT (131.6013 33.2537),135.0,OITA,JP,2021-10-19 00:10:34,Docked,,Docked,None
0,312743000,e28e4e7997e0f77f189edada4429b3d3,114,9163520.0,EVER PROSPERITY,V3WT6,Cargo,70,,A,79,13,Belize,312.0,JP YOK,10181830,3.7,POINT (139.7209 35.43643333333333),139.7209,35.4364,0.1,250.3,0.0,2,At Anchor,1,T-AIS,20211019000250,20211019000250,2021-10-19 00:02:50,2021-10-19 00:02:50,General Cargo Ship,,3,,2021-10-19T00:02:50,POINT (139.7209 35.4364),72.0,KAWASAKI,JP,2021-10-19 00:02:50,Docked,,Docked,None
0,312747000,b61384d5dfc08568a7bb86114b008b0a,114,9228277.0,JOYO 2,V3LJ3,Cargo,70,,A,100,19,Belize,312.0,FUNABASHI/JAPA,10042200,7.2,POINT (140.017135 35.57608333333334),140.0171,35.5761,0.0,163.3,0.0,21,At Anchor,1,T-AIS,20211019000104,20211019000104,2021-10-19 00:01:04,2021-10-19 00:01:04,Offshore Vessel,Offshore Support Vessel,3,,2021-10-19T00:01:04,POINT (140.0171 35.5761),71.0,CHIBA,JP,2021-10-19 00:01:04,Docked,,Docked,None
0,312819000,6e86c4189357d2b5a677af8d415acc5f,114,9505156.0,MERMAID,V3WP8,Cargo,70,,A,116,17,Belize,312.0,JP FKY AS,10180800,4.6,POINT (133.454345 34.424096666666664),133.4543,34.4241,0.0,256.7,0.0,2,At Anchor,1,T-AIS,20211019000052,20211019000052,2021-10-19 00:00:52,2021-10-19 00:00:52,,,3,,2021-10-19T00:00:52,POINT (133.4543 34.4241),102.0,FUKUYAMA,JP,2021-10-19 00:00:52,Docked,,Docked,None
0,312858000,2e69dc600a6b7d937edce12973711313,114,9919448.0,RONGYUE,V3HY3,Cargo,70,,A,96,16,Belize,312.0,JP KOK AS,10181100,3.5,POINT (130.88061833333333 33.903533333333336),130.8806,33.9035,0.0,84.5,0.0,242,Moored,5,T-AIS,20211019000019,20211019000019,2021-10-19 00:00:19,2021-10-19 00:00:19,General Cargo Ship,,3,,2021-10-19T00:00:19,POINT (130.8806 33.9035),9.0,KOKURA,JP,2021-10-19 00:00:19,Docked,,Docked,None
0,312987000,1703141d902894b1e0a25b5ed47f3ad4,114,9577018.0,KAI ZE 6,V3YB,Cargo,70,,A,81,13,Belize,312.0,RU VVO,10132330,5.6,POINT (130.77838 33.881535),130.7784,33.8815,0.0,315.6,0.0,251,Moored,5,T-AIS,20211019000350,20211019000350,2021-10-19 00:03:50,2021-10-19 00:03:50,General Cargo Ship,,3,,2021-10-19T00:03:50,POINT (130.7784 33.8815),162.0,YAWATA,JP,2021-10-19 00:03:50,Docked,,Docked,None
0,338009000,5220b26fb04e1ba3e315bc4bd59899f5,153,9339818.0,GREEN BAY,WDI3177,Cargo,70,,A,200,32,USA,338.0,JP CHB OFF,10180630,7.6,POINT (140.095 35.593333333333334),140.095,35.5933,0.0,303.0,0.0,0,Moored,5,S-AIS,20211019000124,20211019000124,2021-10-19 00:01:24,2021-10-19 00:01:24,Ro Ro Cargo Ship,Vehicles Carrier,27,,2021-10-19T00:01:24,POINT (140.095 35.5933),71.0,CHIBA,JP,2021-10-19 00:01:24,Docked,,Docked,None
0,351287000,db89a1ad3424037f4067c73b14534788,114,9310795.0,MINDORO,H8HI,Cargo,70,,A,119,20,Panama,351.0,JP HU,9290600,5.5,POINT (132.485135 34.340113333333335),132.4851,34.3401,0.0,0.0,0.0,221,Moored,5,T-AIS,20211019000041,20211019000041,2021-10-19 00:00:41,2021-10-19 00:00:41,Ro Ro Cargo Ship,Vehicles Carrier,3,,2021-10-19T00:00:41,POINT (132.4851 34.3401),7.0,HIROSHIMA,JP,2021-10-19 00:00:41,Docked,,Docked,None
0,351308000,b9cf49a9d9b0dddcc108e35c06a3127d,114,9742390.0,THORCO LANNER,3EZI8,Cargo,70,,A,132,23,Panama,351.0,JP CHB,10160000,5.1,POINT (139.98225 35.47462),139.9822,35.4746,0.0,74.2,0.0,153,Moored,5,T-AIS,20211019000033,20211019000033,2021-10-19 00:00:33,2021-10-19 00:00:33,,,3,,2021-10-19T00:00:33,POINT (139.9822 35.4746),71.0,CHIBA,JP,2021-10-19 00:00:33,Docked,,Docked,None
0,351455000,3e0d1fff3b415315e2ec891afa1328bb,114,9379272.0,MERCURY TRIUMPH,3EGP8,Cargo,79,No Additional Information,A,120,21,Panama,351.0,JP YOK DN,10181030,5.5,POINT (139.68743333333333 35.47056666666667),139.6874,35.4706,0.0,92.0,0.0,248,Moored,5,T-AIS,20211019000234,20211019000234,2021-10-19 00:02:34,2021-10-19 00:02:34,General Cargo Ship,,3,,2021-10-19T00:02:34,POINT (139.6874 35.4706),72.0,KAWASAKI,JP,2021-10-19 00:02:34,Docked,,Docked,None
0,351796000,6bb57c23b723eb8f2ad49c1101998afc,114,9668269.0,ATLANTIC FAIRY,H3AX,Cargo,70,,A,170,27,Panama,351.0,JP_ONA,10090100,8.8,POINT (140.87466666666666 36.92832666666666),140.8747,36.9283,0.0,58.1,0.0,303,Moored,5,T-AIS,20211019000110,20211019000110,2021-10-19 00:01:10,2021-10-19 00:01:10,Bulk Carrier,,3,,2021-10-19T00:01:10,POINT (140.8747 36.9283),67.0,ONAHAMA,JP,2021-10-19 00:01:10,Docked,,Docked,None
0,351950000,7acad036413749882132ac307d906eda,114,9651072.0,CAPE GREEN,3FLR3,Cargo,70,,A,300,50,Panama,351.0,>JP KWS XX,10152000,16.0,POINT (139.741305 35.47922666666667),139.7413,35.4792,0.0,32.5,0.0,332,Moored,5,T-AIS,20211019000250,20211019000250,2021-10-19 00:02:50,2021-10-19 00:02:50,Bulk Carrier,,3,,2021-10-19T00:02:50,POINT (139.7413 35.4792),72.0,KAWASAKI,JP,2021-10-19 00:02:50,Docked,,Docked,None
0,352144000,372d366f74f9f5ee178a963aaaff281c,114,9797709.0,ORIENTAL BREEZE,3FBH8,Cargo,70,,A,190,32,Panama,352.0,JP  KNU,10160835,9.5,POINT (136.95682 34.872495),136.9568,34.8725,0.0,105.8,0.0,12,Moored,5,T-AIS,20211019000349,20211019000349,2021-10-19 00:03:49,2021-10-19 00:03:49,Bulk Carrier,,3,,2021-10-19T00:03:49,POINT (136.9568 34.8725),80.0,KINUURA,JP,2021-10-19 00:03:49,Docked,,Docked,None
0,352367000,ee065b2f3b84deeed0f07bfbd45352bb,153,9623764.0,PARADISE ISLAND,3FRI4,Cargo,70,,A,190,32,Panama,352.0,JP HHE,10161300,11.8,POINT (141.51666666666668 40.54),141.5167,40.54,0.0,302.0,0.0,0,Moored,5,S-AIS,20211019000205,20211019000205,2021-10-19 00:02:05,2021-10-19 00:02:05,Bulk Carrier,,27,,2021-10-19T00:02:05,POINT (141.5167 40.54),60.0,HACHINOHE,JP,2021-10-19 00:02:05,Docked,,Docked,None
0,352468000,629644c647eca07c2c3daa1b1c537011,153,9758428.0,ULTRA LEOPARD,HPLZ,Cargo,70,,A,229,32,Panama,352.0,JP TOY,10181030,10.9,POINT (137.11833333333334 36.76833333333333),137.1183,36.7683,0.0,24.0,0.0,0,Moored,5,S-AIS,20211019000953,20211019000953,2021-10-19 00:09:53,2021-10-19 00:09:53,Bulk Carrier,,27,,2021-10-19T00:09:53,POINT (137.1183 36.7683),134.0,SHIMMINATO,JP,2021-10-19 00:09:53,Docked,,Docked,None
0,352669000,1da6a88ea71bd75a34b9cde118b42f4e,114,9691539.0,MORNING SALUTE,H3MM,Cargo,70,,A,229,37,Panama,352.0,JP UBE,10150200,12.1,POINT (131.232345 33.939885),131.2323,33.9399,0.0,313.8,0.0,33,Moored,5,T-AIS,20211019000448,20211019000448,2021-10-19 00:04:48,2021-10-19 00:04:48,Bulk Carrier,,3,,2021-10-19T00:04:48,POINT (131.2323 33.9399),75.0,UBE,JP,2021-10-19 00:04:48,Docked,,Docked,None
0,352819000,352717e791e1e75ad63db77b21234c49,114,9906271.0,VENUS STAR,HPEC,Cargo,70,,A,127,19,Panama,352.0,JP FKY EX-3,10150100,5.7,POINT (133.41434833333332 34.459743333333336),133.4143,34.4597,0.0,0.5,0.0,2,Moored,5,T-AIS,20211019001829,20211019001829,2021-10-19 00:18:29,2021-10-19 00:18:29,General Cargo Ship,,3,,2021-10-19T00:18:29,POINT (133.4143 34.4597),102.0,FUKUYAMA,JP,2021-10-19 00:18:29,Docked,,Docked,None
0,352866000,644e234ab101a496a1c73f8b29343926,114,9870006.0,EVER CHEER,3ETC7,Cargo,70,,A,172,27,Panama,352.0,KOBE  JP,10182200,8.3,POINT (135.23416666666665 34.66454),135.2342,34.6645,0.0,45.0,0.0,250,Moored,5,T-AIS,20211019000021,20211019000021,2021-10-19 00:00:21,2021-10-19 00:00:21,Oil And Chemical Tanker,Oil Products Tanker,3,,2021-10-19T00:00:21,POINT (135.2342 34.6645),89.0,KOBE,JP,2021-10-19 00:00:21,Docked,,Docked,None
0,352978144,be038ab2caad5028441cead5c469631c,114,9472684.0,UNION LUCK,3E3972,Cargo,70,,A,120,21,Panama,352.0,JP YOK,10190800,7.2,POINT (139.67280833333334 35.442303333333335),139.6728,35.4423,0.2,221.2,0.0,211,Under Way Using Engine,0,T-AIS,20211019000000,20211019000000,2021-10-19 00:00:00,2021-10-19 00:00:00,,,1,,2021-10-19T00:00:00,POINT (139.6728 35.4423),72.0,KAWASAKI,JP,2021-10-19 00:00:00,Docked,,Docked,None
0,352980861,7c490d0a64a2586bdf007d6e3d5c0eab,114,9913860.0,EVER OWN,3E3577,Cargo,70,,A,0,0,Panama,352.0,JP TRIAL IYO-NADA,10280531,8.0,POINT (133.76919166666667 34.30279),133.7692,34.3028,0.0,191.0,0.0,0,Moored,5,T-AIS,20211019000133,20211019000133,2021-10-19 00:01:33,2021-10-19 00:01:33,,,1,,2021-10-19T00:01:33,POINT (133.7692 34.3028),74.0,MARUGAME,JP,2021-10-19 00:01:33,Docked,,Docked,None
0,353025000,d9cba4c3bd447fe189eb8adcfc74a623,114,9337664.0,NYK DEMETER,3ENV5,Cargo,79,No Additional Information,A,294,32,Panama,353.0,JP SMZ,10181100,10.7,POINT (138.51834 35.03922),138.5183,35.0392,0.0,325.2,0.0,55,Under Way Using Engine,0,T-AIS,20211019000025,20211019000025,2021-10-19 00:00:25,2021-10-19 00:00:25,Container Ship,,1,,2021-10-19T00:00:25,POINT (138.5183 35.0392),152.0,SHIMIZU,JP,2021-10-19 00:00:25,Docked,,Docked,None
0,353096000,fc231dec9079492a6e7aab83aff4340b,153,9482134.0,SUNNY HOPE,3EVB9,Cargo,70,,A,194,32,Panama,353.0,JP KSM NE,10182330,8.9,POINT (140.70326666666668 35.93205),140.7033,35.932,9.0,217.0,0.0,227,Under Way Using Engine,0,S-AIS,20211019000048,20211019000048,2021-10-19 00:00:48,2021-10-19 00:00:48,Bulk Carrier,,1,,2021-10-19T00:00:48,POINT (140.7033 35.932),150.0,KASHIMA,JP,2021-10-19 00:00:48,Docked,,Docked,None
0,353200000,00bf3c0d3ddc2bc7400ea9329ff8ac65,114,9580314.0,POAVOSA WISDOM III,3FLC5,Cargo,70,,A,169,27,Panama,353.0,MOJI,10171030,7.0,POINT (130.94471666666666 33.93618166666667),130.9447,33.9362,0.0,188.3,0.0,206,Moored,5,T-AIS,20211019000055,20211019000055,2021-10-19 00:00:55,2021-10-19 00:00:55,Bulk Carrier,,3,,2021-10-19T00:00:55,POINT (130.9447 33.9362),10.0,SHIMONOSEKI,JP,2021-10-19 00:00:55,Docked,,Docked,None
0,353293000,e4292c7d9b4eb2d7686c8907eddc525f,114,9911874.0,STRAITS CITY,3EDP6,Cargo,70,,A,142,23,Panama,353.0,JP TYO,10201900,8.3,POINT (131.03009166666666 33.96371833333333),131.0301,33.9637,14.1,129.6,0.0,133,Under Way Using Engine,0,T-AIS,20211019000011,20211019000011,2021-10-19 00:00:11,2021-10-19 00:00:11,,,3,,2021-10-19T00:00:11,POINT (131.0301 33.9637),11.0,MOJI,JP,2021-10-19 00:00:11,2021-10-19 00:07:23,,0 days 00:07:12,None
0,353378000,150bfe42b41b87175092cf704a4dba1f,114,9354193.0,APOLLO BENI,3EFD7,Cargo,70,,A,108,20,Panama,353.0,JP KANDA,10160720,5.0,POINT (130.99711666666667 33.79611666666667),130.9971,33.7961,0.0,151.0,0.0,68,Moored,5,T-AIS,20211019000657,20211019000657,2021-10-19 00:06:57,2021-10-19 00:06:57,General Cargo Ship,,3,,2021-10-19T00:06:57,POINT (130.9971 33.7961),12.0,KANDA,JP,2021-10-19 00:06:57,Docked,,Docked,None
0,353649000,5ace0448bb4b352b757e8d609ea481bf,114,9499931.0,CRYSTAL SEA,3ERI7,Cargo,70,,A,116,20,Panama,353.0,OSAKA,10150800,5.7,POINT (135.41146666666666 34.63258166666667),135.4115,34.6326,0.0,347.0,0.0,50,Moored,5,T-AIS,20211019004256,20211019004256,2021-10-19 00:42:56,2021-10-19 00:42:56,Bulk Carrier,,1,,2021-10-19T00:42:56,POINT (135.4115 34.6326),100.0,OSAKA,JP,2021-10-19 00:42:56,Docked,,Docked,None
0,353683000,f36c74cebc541540bf9404d0c31975db,114,9781449.0,MONICA,3FQX6,Cargo,70,,A,131,23,Panama,353.0,>JP UKB/LINER-5,10180740,8.8,POINT (135.22021666666666 34.673608333333334),135.2202,34.6736,0.0,109.8,0.0,71,Under Way Using Engine,0,T-AIS,20211019000014,20211019000014,2021-10-19 00:00:14,2021-10-19 00:00:14,General Cargo Ship,,1,,2021-10-19T00:00:14,POINT (135.2202 34.6736),89.0,KOBE,JP,2021-10-19 00:00:14,Docked,,Docked,None
0,353847000,24f07c9f35fcdee7ba803272f167231a,114,9783643.0,SEA FORTUNE,HO8974,Cargo,70,,A,180,30,Panama,353.0,KASAOKA (%U':;L-QN,10181100,6.6,POINT (133.454865 34.471365),133.4549,34.4714,0.0,99.0,0.0,1,Moored,5,T-AIS,20211019000252,20211019000252,2021-10-19 00:02:52,2021-10-19 00:02:52,,,3,,2021-10-19T00:02:52,POINT (133.4549 34.4714),102.0,FUKUYAMA,JP,2021-10-19 00:02:52,Docked,,Docked,None
0,353861000,56f52c91f8480f6eb3674ea60ba3a27f,114,9152363.0,GRAND MUSE,HO6237,Cargo,70,,A,71,12,Panama,353.0,JP SBK 2,10152300,3.6,POINT (135.45051666666666 34.5914),135.4505,34.5914,0.1,260.0,0.0,68,Moored,5,T-AIS,20211019000133,20211019000133,2021-10-19 00:01:33,2021-10-19 00:01:33,General Cargo Ship,,1,,2021-10-19T00:01:33,POINT (135.4505 34.5914),87.0,SAKAI-SENBOKU,JP,2021-10-19 00:01:33,Docked,,Docked,None
0,353898000,e1b1f514bdf05b5bb8c9d4b681fff7dc,114,9800752.0,OCEAN HARMONY,3EJX4,Cargo,70,,A,100,19,Panama,353.0,JP HIROHATA/AS LINE,10190700,4.9,POINT (130.88090333333332 33.92257),130.8809,33.9226,9.9,138.8,0.1786,140,Under Way Using Engine,0,T-AIS,20211019000056,20211019000056,2021-10-19 00:00:56,2021-10-19 00:00:56,,,1,,2021-10-19T00:00:56,POINT (130.8809 33.9226),9.0,KOKURA,JP,2021-10-19 00:00:56,2021-10-19 00:14:55,,0 days 00:13:59,MOJI
1,353898000,3ef7fd81af49f40f731c4807e3ce0626,114,9800752.0,OCEAN HARMONY,3EJX4,Cargo,70,,A,100,19,Panama,353.0,JP HIROHATA/AS LINE,10190700,4.9,POINT (130.91686 33.90421833333333),130.9169,33.9042,9.1,58.5,2.857,60,Under Way Using Engine,0,T-AIS,20211019001555,20211019001555,2021-10-19 00:15:55,2021-10-19 00:15:55,,,3,,2021-10-19T00:15:55,POINT (130.9169 33.9042),10.0,SHIMONOSEKI,JP,2021-10-19 00:15:55,2021-10-19 00:35:35,In,0 days 00:19:40,MOJI
2,353898000,3df0945f551ac9c3f7f2106d003e7bfb,114,9800752.0,OCEAN HARMONY,3EJX4,Cargo,70,,A,100,19,Panama,353.0,JP HIROHATA/AS LINE,10190700,4.9,POINT (130.94855 33.95001166666667),130.9486,33.95,11.0,31.6,4.464,35,Under Way Using Engine,0,T-AIS,20211019003645,20211019003645,2021-10-19 00:36:45,2021-10-19 00:36:45,,,1,,2021-10-19T00:36:45,POINT (130.9486 33.95),11.0,MOJI,JP,2021-10-19 00:36:45,Docked,In,Docked,None
0,354038000,f2e33e6d9afa28fd7862740d8e76be25,114,9609495.0,ENERGY PROMETHEUS,3EXY2,Cargo,70,,A,228,37,Panama,354.0,JPTRG,10132330,12.9,POINT (136.07406333333333 35.67187166666667),136.0741,35.6719,0.0,68.6,0.0,180,Moored,5,T-AIS,20211019000046,20211019000046,2021-10-19 00:00:46,2021-10-19 00:00:46,Bulk Carrier,,3,,2021-10-19T00:00:46,POINT (136.0741 35.6719),48.0,TSURUGA,JP,2021-10-19 00:00:46,Docked,,Docked,None
0,354141000,cbfe7875ac837946c75b52bf932dcc3d,153,9741188.0,QUEEN ISLAND,3EQB4,Cargo,70,,A,180,30,Panama,354.0,JP TKY,10121000,10.5,POINT (131.765 34.05166666666667),131.765,34.0517,0.0,88.0,0.0,0,Moored,5,S-AIS,20211019001647,20211019001647,2021-10-19 00:16:47,2021-10-19 00:16:47,Bulk Carrier,,27,,2021-10-19T00:16:47,POINT (131.765 34.0517),119.0,TONDA,JP,2021-10-19 00:16:47,Docked,,Docked,None
0,354247000,edb1e290b9d0a39c86a369d524fb0471,114,9401336.0,MATSUMAE,3EMF3,Cargo,70,,A,125,22,Panama,354.0,JP UKB,10190330,8.1,POINT (135.22461 34.67489333333333),135.2246,34.6749,0.0,204.3,0.0,70,Moored,5,T-AIS,20211019000031,20211019000031,2021-10-19 00:00:31,2021-10-19 00:00:31,General Cargo Ship,,3,,2021-10-19T00:00:31,POINT (135.2246 34.6749),89.0,KOBE,JP,2021-10-19 00:00:31,Docked,,Docked,None
0,354251000,821cd1f06fffcfec43a7ad11cbe36a57,114,9540730.0,JINGANG MOUNTAIN,3FTU8,Cargo,70,,A,151,21,Panama,354.0,JP WAKAYAMA,10080200,8.2,POINT (135.11182666666667 34.207766666666664),135.1118,34.2078,0.1,159.6,0.0,45,At Anchor,1,T-AIS,20211019000005,20211019000005,2021-10-19 00:00:05,2021-10-19 00:00:05,,,3,,2021-10-19T00:00:05,POINT (135.1118 34.2078),124.0,WAKAYAMA-SHIMOTSU,JP,2021-10-19 00:00:05,Docked,,Docked,None
0,354316000,188684c2151b8a4b088b2f810f64e61a,114,9262364.0,QING SHUN,H9VV,Cargo,70,,A,80,14,Panama,354.0,JP TBT AN81C,10190700,4.0,POINT (130.81363 33.94486833333333),130.8136,33.9449,0.0,222.4,0.0,154,Moored,5,T-AIS,20211019000143,20211019000143,2021-10-19 00:01:43,2021-10-19 00:01:43,Bulk Carrier,,3,,2021-10-19T00:01:43,POINT (130.8136 33.9449),106.0,HIBIKINADA,JP,2021-10-19 00:01:43,Docked,,Docked,None
0,354557000,bad5c2b46608c2e2dae78bd9e1bdc4cc,114,9772814.0,LIANG DA,3EYO4,Cargo,70,,A,134,19,Panama,354.0,JP KIMITSUA/S,10150400,7.6,POINT (139.87337333333332 35.36452),139.8734,35.3645,0.0,131.3,0.0,109,Moored,5,T-AIS,20211019000128,20211019000128,2021-10-19 00:01:28,2021-10-19 00:01:28,Bulk Carrier,,3,,2021-10-19T00:01:28,POINT (139.8734 35.3645),70.0,KISARAZU,JP,2021-10-19 00:01:28,Docked,,Docked,None
0,354733000,7f89a68643cc0951395357f4e1f3b143,114,9181819.0,SUBARU7,3FIJ8,Cargo,70,,A,101,18,Panama,354.0,JP_OSA 5,10050500,5.2,POINT (135.40492666666665 34.612155),135.4049,34.6122,0.1,267.4,0.0,92,Moored,5,T-AIS,20211019000136,20211019000136,2021-10-19 00:01:36,2021-10-19 00:01:36,General Cargo Ship,,3,,2021-10-19T00:01:36,POINT (135.4049 34.6122),100.0,OSAKA,JP,2021-10-19 00:01:36,Docked,,Docked,None
0,354817000,e6d3394f3506db94ef7e45b14b715286,114,9566239.0,DS PROSPERITY 7,3FCH6,Cargo,79,No Additional Information,A,108,20,Panama,354.0,JP KNM YH,10141100,5.1,POINT (130.8242 33.93128333333333),130.8242,33.9313,0.0,351.0,0.0,247,Moored,5,T-AIS,20211019000519,20211019000519,2021-10-19 00:05:19,2021-10-19 00:05:19,General Cargo Ship,,3,,2021-10-19T00:05:19,POINT (130.8242 33.9313),106.0,HIBIKINADA,JP,2021-10-19 00:05:19,Docked,,Docked,None
0,354839000,5b5f35619eaf9a53fab071e9eef827fc,114,9395147.0,ONE HAMMERSMITH,3FQE8,Cargo,71,"Carrying DG,HS or MP,IMO hazard or Pollutant Category X",A,336,46,Panama,354.0,JP UKB>JP NGO,10171930,12.8,POINT (136.82119 35.02641),136.8212,35.0264,0.0,15.0,0.0,256,Moored,5,T-AIS,20211019000245,20211019000245,2021-10-19 00:02:45,2021-10-19 00:02:45,Container Ship,,3,,2021-10-19T00:02:45,POINT (136.8212 35.0264),82.0,NAGOYA,JP,2021-10-19 00:02:45,Docked,,Docked,None
0,355438000,5ad280a02b458d06da87b45a095edc6e,114,9347138.0,MV GRAND TAJIMA ONE,3EFH3,Cargo,75,,A,120,21,Panama,355.0,>JP MUTSURE OFF,10161300,4.0,POINT (130.895495 33.969945),130.8955,33.9699,0.2,105.3,0.0,224,At Anchor,1,T-AIS,20211019000000,20211019000000,2021-10-19 00:00:00,2021-10-19 00:00:00,General Cargo Ship,,3,,2021-10-19T00:00:00,POINT (130.8955 33.9699),160.0,MUTUREZIMA,JP,2021-10-19 00:00:00,Docked,,Docked,None
0,355739000,38b2981f669e7814927a42e962805e53,114,9819923.0,HARIMA,3FLP5,Cargo,70,,A,134,20,Panama,355.0,JP SMZ,10160800,6.1,POINT (138.51141666666666 35.041576666666664),138.5114,35.0416,0.0,146.8,0.0,170,Moored,5,T-AIS,20211019000205,20211019000205,2021-10-19 00:02:05,2021-10-19 00:02:05,Bulk Carrier,,3,,2021-10-19T00:02:05,POINT (138.5114 35.0416),152.0,SHIMIZU,JP,2021-10-19 00:02:05,Docked,,Docked,None
0,355768000,dcbc4bf34e8a33b70e487e6965b6f87e,114,9574092.0,MORNING CARA,3FVC2,Cargo,79,No Additional Information,A,199,32,Panama,355.0,JP NGO,10192050,9.3,POINT (135.29003333333333 34.68545),135.29,34.6855,0.0,203.0,0.0,170,Moored,5,T-AIS,20211019000523,20211019000523,2021-10-19 00:05:23,2021-10-19 00:05:23,Ro Ro Cargo Ship,Vehicles Carrier,3,,2021-10-19T00:05:23,POINT (135.29 34.6855),188.0,NISHINOMIYA,JP,2021-10-19 00:05:23,Docked,,Docked,None
0,355771000,a6e5cd7ddc47d0ce13d552d03061174c,114,9356804.0,HF LUCKY,HPMT,Cargo,74,"Carrying DG,HS or MP,IMO hazard or Pollutant Category OS",A,142,23,Panama,355.0,CN DLC WM,10190700,7.8,POINT (135.23263333333333 34.65955),135.2326,34.6596,0.0,11.0,0.0,69,Moored,5,T-AIS,20211019000118,20211019000118,2021-10-19 00:01:18,2021-10-19 00:01:18,Oil And Chemical Tanker,Oil Products Tanker,3,,2021-10-19T00:01:18,POINT (135.2326 34.6596),89.0,KOBE,JP,2021-10-19 00:01:18,Docked,,Docked,None
0,356060000,b0576595b181029ba5401cb82248ddfd,114,9334985.0,LUCKY CATHERINE,3EDC6,Cargo,70,,A,128,20,Panama,356.0,JP UKB ROKKO UV,10182230,5.6,POINT (135.2821 34.69173333333333),135.2821,34.6917,0.0,90.0,0.0,279,Moored,5,T-AIS,20211019000123,20211019000123,2021-10-19 00:01:23,2021-10-19 00:01:23,Bulk Carrier,,3,,2021-10-19T00:01:23,POINT (135.2821 34.6917),188.0,NISHINOMIYA,JP,2021-10-19 00:01:23,Docked,,Docked,None
0,356121000,608ad265d1065b9b9b969273e90ad535,114,8602816.0,FORESIGHTER,3EMR5,Cargo,70,,A,178,29,Panama,356.0,JP MOJ,10110445,6.0,POINT (139.78292 35.62168833333333),139.7829,35.6217,0.0,275.5,0.0,146,Moored,5,T-AIS,20211019000158,20211019000158,2021-10-19 00:01:58,2021-10-19 00:01:58,Ro Ro Cargo Ship,Vehicles Carrier,3,,2021-10-19T00:01:58,POINT (139.7829 35.6217),112.0,TOKYO,JP,2021-10-19 00:01:58,Docked,,Docked,None
